country,year,education,innovation,competitiveness,military,trade_share,reserve_currency_proxy,financial_center_proxy,debt,mask_education,mask_innovation,mask_competitiveness,mask_military,mask_trade_share,mask_reserve_currency_proxy,mask_financial_center_proxy,mask_debt
IND,2013,7.764978926120249,10.15952693779123,56.29916536749955,1.4505948598508007,64.46515182899962,0.4456327480345691,26.753134808392872,50.28521612909205,False,False,False,False,False,False,False,False
IND,2014,7.066730024319692,10.604508213902154,44.089688546864494,1.6785194676598618,60.08563840701861,0.21381817418100657,27.964818435366098,47.7452738278268,False,False,False,False,False,False,False,False
IND,2015,8.988220292257743,9.061455032973369,47.30364785503062,1.233937274852202,58.8652776553378,0.7764950335773377,22.744121549742204,44.95164420861578,False,False,False,False,False,False,False,False
IND,2016,8.44344369504865,9.747542923791368,42.1873584301186,1.539789629359299,67.41469315093292,0.17868389610528534,21.107062079967417,46.27860730367591,False,False,False,False,False,False,False,False
IND,2017,8.173838241769168,9.707662861531869,47.972875762515166,1.506830483497605,53.476524366823185,0.1742524613344444,33.396866414782515,40.40482385936538,False,False,False,False,False,False,False,False
IND,2018,7.137096635604702,9.593461208598606,48.60678721307184,1.5924121786503793,56.41493883185015,0.9267109585095523,30.42659071282512,41.76693711343629,False,False,False,False,False,False,False,False
IND,2019,8.209199110444342,10.840959155767857,51.95135027760842,1.1993839396480364,57.69617236828589,0.5750600618755084,33.03361529568092,44.26721352511845,False,False,False,False,False,False,False,False
IND,2020,7.134096230371478,9.083243987108862,37.95837411199927,1.7269058811139515,36.25612126484724,0.16995373010849152,17.708628384205625,61.106997437841535,False,False,False,False,False,False,False,False
IND,2021,7.997201990585476,10.401244993355508,52.086613272697335,1.6698204221486288,50.89275751991514,0.3928912397580172,32.503328606906045,45.19909474872384,False,False,False,False,False,False,False,False
IND,2022,8.349414210101267,10.252583766633634,43.539971240386265,1.7194305423507392,57.126975263949575,0.24116727078706385,35.29968192023311,47.46802379830679,False,False,False,False,False,False,False,False
IND,2023,8.6059719926932,10.156750318740313,48.89216858226139,1.5286776934684503,53.82377095090757,0.1,26.853683031536058,51.134910839666,False,False,False,False,False,False,False,False
BRA,2000,7.732099268473851,8.975585225444233,49.532305466189996,1.39034254070188,66.70439289541477,0.9345497689678779,27.93267419438362,46.04112202633154,False,False,False,False,False,False,False,False
BRA,2001,8.171893940774943,9.970808589057729,49.3087978573827,1.315153371146339,48.922872826571435,0.22114674194227701,29.582810151048196,39.20141912120588,False,False,False,False,False,False,False,False
BRA,2002,8.103633664699473,10.04160660222175,48.359959746238204,1.4456689779347893,52.202512578434416,0.7489197253637523,34.05698277245796,40.40694684498953,False,False,False,False,False,False,False,False
BRA,2003,7.4387275968777935,9.449498307391442,51.65442882571857,1.5681178432800993,66.2839062397287,0.850876997728332,22.34446248722139,47.05701902407134,False,False,False,False,False,False,False,False
BRA,2004,8.562176679935252,9.799553661412036,49.929343547377286,1.4651291484194329,59.21116442596999,0.7478141514324519,38.7479195210271,50.52581631476195,False,False,False,False,False,False,False,False
BRA,2005,7.748512614724328,10.158092329198636,47.64870300324081,1.3618917895367482,59.59693025970387,0.2852720032667745,27.099733793149785,45.95761800214151,False,False,False,False,False,False,False,False
BRA,2006,8.249842555151467,10.283201362551564,51.44674685804197,1.2524675155345404,55.42028337492851,0.5113813506342806,35.36489023883006,54.455489978477445,False,False,False,False,False,False,False,False
BRA,2007,8.151909297802439,10.432937503075687,45.98418260083025,1.6385837246063222,71.95509211900871,0.2700030236649956,27.2522143204571,48.43835154791921,False,False,False,False,False,False,False,False
BRA,2008,7.371678673449508,7.432484729276381,36.87567996492852,1.931824512749264,39.66183124424622,0.4160719494512497,20.371115688155133,57.4866544210617,False,False,False,False,False,False,False,False
BRA,2009,7.834345808408338,9.63265795929535,58.84728327592617,1.7489359161473574,62.89119637031095,0.6641794392133901,29.372728699985498,46.31151809663743,False,False,False,False,False,False,False,False
BRA,2010,7.885100184712403,9.489156139443812,51.10244499642291,1.4372940627655204,62.52056694271105,0.6820551779647013,32.36816038405727,41.29447548007385,False,False,False,False,False,False,False,False
BRA,2011,7.32383759760561,8.644192525282385,43.40050912958799,1.7847123421157918,42.36431586234377,0.12244852679739965,29.493507702209325,55.14357037570248,False,False,False,False,False,False,False,False
BRA,2012,7.3111912496228815,9.661135597497434,53.06414988628819,1.917688554573985,71.22579105223069,0.6168842532112712,16.82126130491561,45.01350202638864,False,False,False,False,False,False,False,False
BRA,2013,7.493052023853731,10.051412296842015,47.313961032910925,1.418379832167956,65.15070669993999,0.4296138290127759,28.501616759966065,44.79918153183302,False,False,False,False,False,False,False,False
BRA,2014,9.310396545514987,9.332819784535502,50.84190921347041,1.8517240968390267,59.68127608189473,0.8670706647255882,23.40376402700616,44.188077450417374,False,False,False,False,False,False,False,False
BRA,2015,7.599980717801177,9.961885255230786,49.87152985606527,1.511604546961679,65.09058529323171,0.1,26.966498526173517,45.84513476911789,False,False,False,False,False,False,False,False
BRA,2016,7.061723646979063,10.371826867579681,48.126963830860326,1.4630949284688302,65.38239718132279,0.8824625123836167,33.25760995669753,40.44925731830073,False,False,False,False,False,False,False,False
BRA,2017,8.299397194780955,10.401004293230848,51.37184121384573,1.7911644644293534,60.502959767576165,0.923137743561051,37.01684985062595,47.79161309015611,False,False,False,False,False,False,False,False
BRA,2018,8.14828777257038,10.27791087716055,55.09987212372914,1.7143086304469772,53.80485657883476,0.6193781149840427,25.761830356904575,42.391644445627755,False,False,False,False,False,False,False,False
BRA,2019,7.814745950704985,9.156659788492815,47.27673145955924,1.8038567847283538,56.05299267688718,0.7563575681199848,30.859196698967658,47.213004879939135,False,False,False,False,False,False,False,False
BRA,2020,7.55173883930529,7.733412781921692,38.35750152574,1.3663099173804651,35.72439621723043,0.6746079701254181,13.72647461879043,47.179861486303295,False,False,False,False,False,False,False,False
BRA,2021,8.174825023649847,9.061118337182767,52.03742832631458,1.439590900102027,62.010348174504706,0.5948467871548335,33.78394339993491,47.44987517605441,False,False,False,False,False,False,False,False
BRA,2022,7.491658435711751,9.85355171579548,51.001579899705604,1.7862733563662367,63.73241994183629,0.8986799958606229,31.934042603446013,49.363921700743866,False,False,False,False,False,False,False,False
BRA,2023,8.124654297820864,10.627053084450852,48.9457572928588,1.8126826717664217,62.999184742442225,0.1,31.83824646495711,36.599893969393506,False,False,False,False,False,False,False,False
CAN,2000,13.187652405049311,100.3540925931956,78.90831486750058,1.3988506591476126,95.70069752424635,0.5011087015543542,26.28757883730808,57.57347082316066,False,False,False,False,False,False,False,False
CAN,2001,13.168864258052306,99.64807425859918,74.32972443765709,1.5684675668979242,92.4332833657182,0.7561927929656671,30.21757334321733,62.790697572592535,False,False,False,False,False,False,False,False
CAN,2002,13.072396580475035,99.5395943665522,78.51095139663099,1.8146039450429714,79.40841947513286,0.3645021571521132,24.346923325312368,63.11355611950134,False,False,False,False,False,False,False,False
CAN,2003,13.188858875266543,99.678273696136,75.50633047607596,1.6640688025224912,75.86856284889943,0.4410600249715709,28.970702845598296,56.26710826729881,False,False,False,False,False,False,False,False
CAN,2004,12.946967751065266,99.3805526804545,74.48764049500925,1.4517005108258443,79.50588640111897,0.6438324554258191,23.983995723054278,54.78977793878448,False,False,False,False,False,False,False,False
CAN,2005,12.769001180140762,99.48155333430005,76.19005893167113,1.3885153893783357,79.74848663700179,0.2454714097427556,28.20185163773769,61.50553669595871,False,False,False,False,False,False,False,False
CAN,2006,13.104940007370372,99.5983781612632,74.83880050140648,1.3333887885998483,79.06587267363803,0.30933264757867895,39.16278521739601,64.07075881059133,False,False,False,False,False,False,False,False
CAN,2007,13.118139189464875,99.22893096826175,74.4422332116985,1.6690315942368643,79.58076439538024,1.0112316548766473,34.75724638529043,58.16746489815974,False,False,False,False,False,False,False,False
CAN,2008,12.391357300108261,83.90793832450535,59.89428761615097,1.9712071257182058,56.00819721878419,0.1,18.650326691287887,67.59672432867636,False,False,False,False,False,False,False,False
CAN,2009,12.817637421797254,99.78435091874042,72.79027441387495,1.5441082854027735,74.25664887401919,0.43084261244592476,27.343928526962006,62.4193832559402,False,False,False,False,False,False,False,False
CAN,2010,13.12258219231053,99.87687661154445,76.06963467269182,1.7457961004978124,63.303783851183454,0.32461468080284017,25.31746812605202,56.66110221765557,False,False,False,False,False,False,False,False
CAN,2011,11.588818792202357,87.25351354627246,56.99409205793062,1.4840572026558545,57.60041303237408,0.9165013334625343,21.49439999030612,58.22965776913752,False,False,False,False,False,False,False,False
CAN,2012,13.152480591902377,101.57049508257452,70.83177412100282,1.8449393299522217,79.63590203759006,0.37272909998058695,27.150835358806205,61.647543677865045,False,False,False,False,False,False,False,False
CAN,2013,12.875141678534424,99.54797226438386,73.92932982596756,1.571690723641924,85.48406191032163,1.0545826499889235,30.490337697694724,66.47935890931507,False,False,False,False,False,False,False,False
CAN,2014,12.941590811164996,99.9743247291566,74.76754191375608,1.5429426366341052,86.95323673997517,0.3633381421928388,25.55379585885838,64.77650279118876,False,False,False,False,False,False,False,False
CAN,2015,13.262814037758938,100.58906827030039,73.79203874806154,1.4540902689279305,87.97256408463558,0.36005138623154065,33.20239897600412,59.04748447001094,False,False,False,False,False,False,False,False
CAN,2016,13.097217108466468,99.54092344407373,75.1704188992678,0.9017728058198553,89.64795613237453,0.7332222058293534,25.255417395875813,68.73681598957779,False,False,False,False,False,False,False,False
CAN,2017,13.340686044154884,99.55748259503535,73.94204458387198,1.2886884714479494,82.82003974685503,0.32889459007589583,20.438725122901115,59.65682976957266,False,False,False,False,False,False,False,False
CAN,2018,13.273408816652417,100.04230151650859,76.08695875734018,1.5399620867437427,85.85993682223842,0.586617098847507,29.38645533202138,60.46686187138326,False,False,False,False,False,False,False,False
CAN,2019,13.454918216576072,100.24084732815699,73.09616307995553,1.5154961037037724,82.67341133795918,0.4534222853525754,20.460962210613047,55.698074946102494,False,False,False,False,False,False,False,False
CAN,2020,11.717085689375892,82.61916155160758,55.45961298254976,1.2976877304114365,50.72058271365544,0.897738994262657,14.895101852548489,82.79370570397266,False,False,False,False,False,False,False,False
CAN,2021,12.544196177356948,98.86713776075577,77.40052349947766,1.4073677275829202,65.04206640243663,0.38344376744509723,30.95211944962529,62.24609360642517,False,False,False,False,False,False,False,False
CAN,2022,12.253501793976103,99.73670063506646,75.1179684431792,1.5893745001605395,72.2981394777231,0.43801661609118603,27.067343652180323,61.121082021453965,False,False,False,False,False,False,False,False
CAN,2023,13.34772221948677,99.86549810452757,72.25665260553907,1.3581117995144907,93.87949260669447,0.24296837185196218,23.989252369619557,58.02159644121868,False,False,False,False,False,False,False,False
AUS,2000,12.971983942330015,99.78826715502065,71.97105938163847,1.5643186422678477,61.351584703485294,0.7078168265350578,31.01164398211401,68.15928449544555,False,False,False,False,False,False,False,False
AUS,2001,13.232546648210436,100.22121603434094,77.40106331694774,1.5280719739696094,58.884925486843514,0.5929996949496665,20.244490679806876,60.7179396825258,False,False,False,False,False,False,False,False
AUS,2002,12.971662385667399,100.16784398880965,77.08344932811771,1.6167088606023776,55.75864459207591,0.7566666977062135,38.2474044716196,65.35305279989593,False,False,False,False,False,False,False,False
AUS,2003,12.612057536872406,100.22895612447027,72.67643231217528,1.4433722206512465,62.3338723761131,0.5754420826821536,35.24353563208282,68.27703556544148,False,False,False,False,False,False,False,False
AUS,2004,13.147362299623598,99.85678824810121,71.18128782498542,1.7636604649705339,59.46459507467131,0.48872880650615563,30.20662816135309,62.21501065223688,False,False,False,False,False,False,False,False
AUS,2005,13.14204156971057,99.89294356364049,74.80181139951746,1.3794358688432076,55.75424463106784,0.28634784074718694,29.446673157213354,55.51678886342396,False,False,False,False,False,False,False,False
AUS,2006,12.127903534203508,99.85007117735128,72.52514672355485,1.521881694366594,56.36097967070556,0.6367712585512109,24.228186658835078,51.240855966241405,False,False,False,False,False,False,False,False
AUS,2007,12.971012898995532,99.83361322882105,72.36573616010683,1.6552055827686951,53.98669788643965,0.27426942879408955,34.87656229238989,62.578140442219784,False,False,False,False,False,False,False,False
AUS,2008,11.655387127325616,83.88885482062594,55.180881257432006,1.8130387009080482,44.443251790043774,1.048886060514826,24.844955509616526,70.57062160301108,False,False,False,False,False,False,False,False
AUS,2009,13.2138136086584,99.24673991677656,75.37035107365983,1.5850889728368345,54.28610171556722,0.29690145846244065,34.50199294197532,62.25612659659254,False,False,False,False,False,False,False,False
AUS,2010,13.50016723346534,100.6092954486849,71.68675358464445,1.3951103727474696,53.699155562387126,0.7272485448012457,31.418755118307505,55.06063329549625,False,False,False,False,False,False,False,False
AUS,2011,11.981188027552646,88.43986585466442,60.81462834494395,1.1605287309003882,40.71691297079896,1.0734257261419171,24.526053906183193,63.39595625878647,False,False,False,False,False,False,False,False
AUS,2012,13.055413142434325,100.37516621500426,71.66280148224361,1.7117457059767758,62.64784291019548,0.28005314086700106,33.01623750285697,61.490792329952626,False,False,False,False,False,False,False,False
AUS,2013,13.110285952062913,100.0592357679193,73.23786332667741,1.3575558472701899,58.57133738212767,0.5138008241759823,33.32708411845889,69.70608718231874,False,False,False,False,False,False,False,False
AUS,2014,13.069433776757672,100.2585958150903,76.76281505784715,1.6442270725091164,54.50235539661765,0.9066328403316487,35.850993545983016,60.671482486238965,False,False,False,False,False,False,False,False
AUS,2015,12.741489078923122,100.01201259166564,71.87701355511628,1.8006839656857998,56.233596563492966,0.4135883378233771,37.092656725740184,47.5609567173246,False,False,False,False,False,False,False,False
AUS,2016,13.383089615826457,100.13520939244069,78.35278605441641,1.3108986240114537,62.031317257715486,0.21862232703908036,35.50410699211302,65.30685482436567,False,False,False,False,False,False,False,False
AUS,2017,13.528356437460213,99.9998745309553,79.17209409907423,1.2970481013628294,59.67657090596556,0.20530892588680566,30.980657295119535,55.47965855132,False,False,False,False,False,False,False,False
AUS,2018,13.331163202994878,100.19006709859815,72.81567273456382,1.6669502652649764,69.53903386908411,0.6722213662682004,23.170879222922807,59.255153451163515,False,False,False,False,False,False,False,False
AUS,2019,13.21182367414454,99.90292748927519,72.94726158466821,1.74600011454383,58.29369210236094,0.9771746217853551,27.403018140869367,58.295460613269604,False,False,False,False,False,False,False,False
AUS,2020,11.667889485597245,81.9456728974158,55.4189254475915,1.421420773011736,33.971203571689934,0.1,11.566795630863304,67.59290835523697,False,False,False,False,False,False,False,False
AUS,2021,12.842236097231439,100.07110004250721,75.80096277301266,1.5262130372431697,68.70556528967526,1.0421589930913655,28.60094828811497,55.17731102544904,False,False,False,False,False,False,False,False
AUS,2022,13.649516820341981,100.47621943773744,77.21180084871462,1.3872105023883514,65.16981674698766,0.5417181195960253,29.63013568202811,59.62167197837085,False,False,False,False,False,False,False,False
AUS,2023,13.151676772550763,100.59564524333132,79.5428994908456,1.4191205153632078,61.17289038931975,0.4703464396282082,32.17987694750023,47.33876957390157,False,False,False,False,False,False,False,False
RUS,2000,7.888762551610867,11.228117317431735,47.975197943628345,3.3790772032804908,37.2494235853173,0.45589237297074503,23.536873264238686,42.87132574749124,False,False,False,False,False,False,False,False
RUS,2001,8.212921829314915,10.250923453532783,50.75770653798987,3.915359614278172,42.33272655725064,0.9038677268608244,41.36217360223441,48.556148489119565,False,False,False,False,False,False,False,False
RUS,2002,7.355846191268231,10.175629289285112,50.42294809883618,3.9765880784130787,39.44245586428528,0.25851005574423175,27.611772086979975,39.97945851210642,False,False,False,False,False,False,False,False
RUS,2003,6.535275654998866,11.231783214700998,50.05645714922179,3.1485036958047314,48.47861438905433,1.0691866084319335,30.87643389466962,39.65309824449628,False,False,False,False,False,False,False,False
RUS,2004,7.7727261406282775,9.86880803353898,50.15677547149245,3.1818184800810196,44.889077748431,0.1,35.767951716584626,50.545397589051376,False,False,False,False,False,False,False,False
RUS,2005,7.819344719016355,9.961489503226709,54.59058559659005,3.699478148690522,38.36491341195114,0.4359629661948685,32.55749787680931,52.74061616024092,False,False,False,False,False,False,False,False
RUS,2006,7.908424764473352,9.785996119492077,50.135668126999946,3.5153593705643256,41.61487251808834,0.4816988084433849,36.10410649406524,41.49290487515262,False,False,False,False,False,False,False,False
RUS,2007,8.217385032278445,10.285258409515974,47.613328796177356,3.6273181813583038,42.513724037454075,0.1,25.17167598238396,51.51666545960378,False,False,False,False,False,False,False,False
RUS,2008,7.0923802646396545,7.808364497937877,33.823764476370265,3.439375588628853,26.84833383741303,0.1282841892420073,20.036840963286696,51.7704843492704,False,False,False,False,False,False,False,False
RUS,2009,8.165425652307789,10.870600862878801,54.12948935005861,3.5939396420039467,34.442098752432244,0.4892523263880611,31.733549888024598,55.04622620633769,False,False,False,False,False,False,False,False
RUS,2010,7.079961127747124,9.980631633370319,51.92162880522432,3.5369234604968542,41.16393371470082,0.27297080689522213,34.791929099210215,45.20664390740432,False,False,False,False,False,False,False,False
RUS,2011,7.62766510345668,9.367239910713817,40.268193785850336,4.127210828866515,25.57376786289428,0.5860867562905127,18.146185300893574,48.06737112143566,False,False,False,False,False,False,False,False
RUS,2012,8.960183751072131,9.266262988266663,50.21376124973268,3.1119477124387713,46.197920032207804,0.3811310965694721,35.341896668470085,47.416483558354074,False,False,False,False,False,False,False,False
RUS,2013,9.151819376052394,9.112333466116166,47.0798634859189,3.802140000941948,41.68072481513114,0.43175712201397765,40.24906047892963,45.00273127582993,False,False,False,False,False,False,False,False
RUS,2014,7.610073526889181,10.649190885549965,50.1020822332167,3.5334117805520155,43.46427877908906,0.720391263637799,25.07098095666087,43.86337960828481,False,False,False,False,False,False,False,False
RUS,2015,7.313570274259468,10.210887940211322,55.693301050237935,3.215632184819304,32.28599242395177,0.3101734910344883,28.820150063945142,47.97674284126014,False,False,False,False,False,False,False,False
RUS,2016,7.830438860364981,10.222036669161373,48.509203924646066,3.4452293076861378,35.94499568185577,0.16578606495140202,33.91436867474286,43.2754977216996,False,False,False,False,False,False,False,False
RUS,2017,8.222386903915798,9.504607790318715,50.02153540072383,2.8740567024886747,38.19980365621509,0.28157687064340364,35.96367582708207,39.96852737636445,False,False,False,False,False,False,False,False
RUS,2018,7.928926731529727,10.203212390753015,53.08837244479507,3.761694614008535,39.67655697483741,0.5218622294046547,35.958537485535324,44.66512816060315,False,False,False,False,False,False,False,False
RUS,2019,8.089347358405238,10.737528870578231,57.45556975003667,3.5794325932933937,42.66679622352725,0.7518405513555214,36.09097355877128,49.2294732215129,False,False,False,False,False,False,False,False
RUS,2020,7.019855550909993,8.363642895079504,38.832726604914505,4.290005675773981,25.15079981150292,0.5922838004567589,17.666183869175743,57.35039100506296,False,False,False,False,False,False,False,False
RUS,2021,8.140504625140903,8.720442624307099,59.729278908784195,4.192374875184833,39.09275465376242,0.4680988992406055,21.809854712819917,37.854498138581256,False,False,False,False,False,False,False,False
RUS,2022,8.248436795253799,10.64186287299031,52.57404258590643,3.2515411181104295,43.96587844109339,0.4633828603636168,28.147086187996084,39.60781155223933,False,False,False,False,False,False,False,False
RUS,2023,7.642659661504784,10.31276794300829,50.9650356241295,3.550417941790046,29.114674767785726,0.5535429991656169,27.070361633411224,46.316427114840515,False,False,False,False,False,False,False,False
KOR,2000,13.375852790328246,99.82071015347994,75.20687625861622,1.9084152080287489,82.2188676957174,0.493316306244886,25.93492813869935,64.11639957838852,False,False,False,False,False,False,False,False
KOR,2001,12.707390191816526,100.5214031727739,76.32940549066622,1.3894158325265396,73.7439720599117,0.2720890647559139,21.144657234559546,62.357711902091026,False,False,False,False,False,False,False,False
KOR,2002,12.37732359727644,99.96557212288364,74.69935907945626,1.4346607573627272,83.7149589083726,0.3348344204874537,30.905313713855413,66.51639018658032,False,False,False,False,False,False,False,False
KOR,2003,13.175849740117835,99.8350344727134,75.01576036938945,1.4348777895702993,78.68531835291687,0.5636280059222526,23.057287230843944,51.99864447748145,False,False,False,False,False,False,False,False
KOR,2004,12.732163745352434,100.20544578569243,76.30995116844338,1.662159729118342,73.14801410072641,0.5293011130245007,28.085914051935156,59.38135526862582,False,False,False,False,False,False,False,False
KOR,2005,12.880030281360659,100.10771790103229,73.65976959909153,1.7343435829432319,89.4551287436797,0.6442724278246686,35.18043825523128,52.885125373691636,False,False,False,False,False,False,False,False
KOR,2006,13.371296127253599,100.15190705441636,73.77135371180741,1.358042201553293,92.87024684587499,0.7484689070553868,29.250296404604452,52.83424092737644,False,False,False,False,False,False,False,False
KOR,2007,13.388818918534419,99.55713727327903,74.26898812602947,1.4697401559534955,74.20807734605913,0.44138289464689284,29.964775072597227,58.92195210715989,False,False,False,False,False,False,False,False
KOR,2008,12.048188809136095,84.5556154022134,54.886862673766736,1.6540764708874545,48.4303163447974,0.1,20.850047486008936,75.90662927673728,False,False,False,False,False,False,False,False
KOR,2009,12.54018983203302,99.92148773944483,71.31241283303851,1.3219364303960257,62.43097743120043,0.45136280735604245,33.464287921187186,62.91285659404403,False,False,False,False,False,False,False,False
KOR,2010,12.88208417288158,100.40065273008342,77.78690905504887,1.642109820459557,75.55105002591375,0.46098191193391397,38.07389395354926,58.38985922753971,False,False,False,False,False,False,False,False
KOR,2011,12.38522498472843,87.74065691214645,63.15553373329739,1.4108724150181788,60.26839320103474,0.6644958882663496,27.494261601779918,72.12298499275822,False,False,False,False,False,False,False,False
KOR,2012,12.92120214390515,99.86544522183554,76.92060959256294,1.5924967248133708,85.37224937383243,0.9584094078163499,30.30042997307582,61.94156002711725,False,False,False,False,False,False,False,False
KOR,2013,12.895168201834913,99.69097250049751,73.80605142655786,1.0219391265061124,84.30103922359903,0.6284558743431728,32.57647160812234,55.828590949826875,False,False,False,False,False,False,False,False
KOR,2014,12.825805509233815,99.75544590104455,77.23366755105991,1.5372832339488092,80.39446665216178,0.730651902790669,26.958867462776205,61.815578138722614,False,False,False,False,False,False,False,False
KOR,2015,13.604582533138192,100.51625778436902,75.6951232276071,1.5173395398828793,84.04992791444741,0.934191709817542,36.81281426356226,68.20307281744144,False,False,False,False,False,False,False,False
KOR,2016,13.072864603945083,99.1671605187244,78.8468915896499,1.3450770059962835,64.1960978302629,0.725329836352193,19.674584768718397,60.14228790591579,False,False,False,False,False,False,False,False
KOR,2017,12.376656454043141,99.87188087818534,78.28675631160907,1.572129578287159,80.14413497635557,0.6417891037530217,16.478041841986126,56.850577238180946,False,False,False,False,False,False,False,False
KOR,2018,12.853517847264536,100.2533307304285,73.03001374836597,1.5397360019094815,79.36746126508355,0.32626276710927604,27.411537135653926,59.559543779854636,False,False,False,False,False,False,False,False
KOR,2019,12.444447180527602,100.31343586591944,73.43768724373777,1.4480399718464976,92.78830489677073,0.7406385375854359,24.244231317235652,45.80460670257287,False,False,False,False,False,False,False,False
KOR,2020,11.971126398799305,81.9273436497517,55.0489479683066,1.8019614649267743,55.97406653928789,0.3754699133109891,16.213057319286047,78.6974997675338,False,False,False,False,False,False,False,False
KOR,2021,13.138081487494691,100.07793693610806,77.92439187743527,1.5897271529029056,85.99920191538969,0.5837803514649578,25.04151668279845,56.83559862557604,False,False,False,False,False,False,False,False
KOR,2022,12.64323026047686,100.42159430847315,71.92483040710165,1.4710190841837136,77.09506671075548,0.1,28.058265308494207,58.471904444658435,False,False,False,False,False,False,False,False
KOR,2023,13.50360240201177,99.2353437797393,77.62233499560524,1.455136205824379,86.87667897874844,0.52394044521762,24.50689787411094,67.10252143635532,False,False,False,False,False,False,False,False
ITA,2000,13.370425574213439,99.58721790316223,76.19098179527852,1.3820210487074218,50.99866883131838,0.2663488871538696,36.7553644620657,64.43095594292397,False,False,False,False,False,False,False,False
ITA,2001,12.911727248309063,100.54263335433119,77.29206028828413,1.3445257030308186,69.77785278667679,0.3881973248144076,28.78650626087359,50.54994914408529,False,False,False,False,False,False,False,False
ITA,2002,12.817706096387958,99.94507561368445,75.61535330680223,1.2808961222308874,55.58879379142052,0.9968624756171887,35.35182580114965,66.35946210969328,False,False,False,False,False,False,False,False
ITA,2003,12.983223865443335,100.13518301129285,76.23777259604631,1.8276719464541882,50.886535049459596,0.1,27.42608662542629,61.217651020931726,False,False,False,False,False,False,False,False
ITA,2004,13.025833260477693,99.70123068597194,76.05307336734461,1.40451785876144,60.07697186126211,0.6439481106100499,27.836130582058058,63.969092335719075,False,False,False,False,False,False,False,False
ITA,2005,13.295912951771781,99.71521070909643,74.03165209750253,1.306750736049349,59.94426863059311,0.5920943218058713,39.06703849257711,58.28560569221218,False,False,False,False,False,False,False,False
ITA,2006,13.083504590393401,99.79631465496034,74.04248285695662,1.571895159509425,57.50024816630722,0.4810630960666255,31.978994243548737,61.317754059773925,False,False,False,False,False,False,False,False
ITA,2007,12.283921038941298,99.80164873119594,77.19460037508742,1.1868703936788807,41.95420596183746,0.6713538218657626,31.21828611851357,54.54895796600285,False,False,False,False,False,False,False,False
ITA,2008,11.990507747622805,83.7895580672025,57.750977156842794,1.0034006408126517,39.75413003224023,0.33858567245295845,20.3935313396873,62.87211201570765,False,False,False,False,False,False,False,False
ITA,2009,13.013647442899225,100.22333456928469,78.71329487312391,1.403646805781305,61.9467516261151,0.1,29.97219853175965,65.89256344899212,False,False,False,False,False,False,False,False
ITA,2010,13.560645352163156,100.1678822433429,71.85823708574817,1.7711145871420697,50.62179416057248,0.14616210064766588,37.266377380212724,59.60884670470741,False,False,False,False,False,False,False,False
ITA,2011,12.053650366392917,88.24593846235801,61.76944341520774,2.0555993061363935,50.503565912923456,0.5632005395609332,21.818468090263593,76.90911615685997,False,False,False,False,False,False,False,False
ITA,2012,12.972488192756462,99.64489219538459,76.51902977497221,1.4416482735482925,61.74538234554004,0.1,29.339317055492263,57.38134348614289,False,False,False,False,False,False,False,False
ITA,2013,12.393460408011416,99.95948771251939,74.86375314966409,1.5727941261705476,66.95628625980314,0.7919304683045216,27.711833753311925,60.92844290209369,False,False,False,False,False,False,False,False
ITA,2014,13.152582511970033,99.82787627201814,72.03188667015132,1.4583063578919184,67.23964892918349,0.1,25.076726075763688,56.03738276442394,False,False,False,False,False,False,False,False
ITA,2015,12.70776344613509,100.28137116671492,73.73995004093221,1.6463911005019691,60.266152785093645,0.1,27.953457629521395,65.02962255898208,False,False,False,False,False,False,False,False
ITA,2016,13.046348099678575,99.86537896404873,77.44056579283543,1.2846641745057972,56.42679038889685,0.7701599231994775,33.406811632876526,54.231538593300705,False,False,False,False,False,False,False,False
ITA,2017,13.141911484648064,99.74177117118585,70.8731936950411,1.436529901551493,71.69005586873888,0.807532745774532,29.76314648727782,52.08911618326936,False,False,False,False,False,False,False,False
ITA,2018,12.389133849143219,100.01899738730066,75.80842573055466,1.643174548938192,63.54865291051113,0.7040661081430073,31.383003827555903,65.9774032541274,False,False,False,False,False,False,False,False
ITA,2019,12.842310719804384,100.01296280533606,71.51555661472945,1.3907916402366558,65.96668425305344,0.6938018561343654,18.14170319570554,70.2103482646394,False,False,False,False,False,False,False,False
ITA,2020,11.872895921884526,82.05779026178088,53.86309046007435,1.546849085593575,38.96001204562707,0.6755898309549014,17.391935577540888,72.81719308632266,False,False,False,False,False,False,False,False
ITA,2021,12.729798585246256,99.6143199714307,77.16011211827862,1.6885577028280152,62.92383142226997,0.8215789595635392,29.37412785808418,64.23441051942457,False,False,False,False,False,False,False,False
ITA,2022,13.162272555568297,100.3504676668765,72.8831187327167,1.000387796501412,61.57240085452035,0.1,28.245752849617627,48.908261199744594,False,False,False,False,False,False,False,False
ITA,2023,13.37662108283797,100.37834785747366,75.70074043277268,1.3311351925633859,49.313049513206195,0.1,27.234550915429338,63.479319195468925,False,False,False,False,False,False,False,False
ESP,2000,12.897820387927041,100.20005721324556,76.1037719436443,1.6360460416835259,48.37948378498521,0.2715934190573178,32.403722898839916,67.48355203722991,False,False,False,False,False,False,False,False
ESP,2001,13.344901605663624,100.11863077541213,77.53530302237594,1.5577456006019672,50.69092650564642,0.698615550427542,35.94298411543504,69.24681070693191,False,False,False,False,False,False,False,False
